,id,date,text,likes,retweet,comments,urls
190,1299535650702598146,2020-08-29 02:33:37+00:00,SURPRISES AFTER SURPRISES 🤩Our Merdeka promo is on! We are bringing you the excitement of our RB(R) for only RM1… https://t.co/WepV4NQlYi,16,12,0,[{'url': 'https://t.co/WepV4NQlYi'}]
191,1149151918523998208,2019-07-11 03:02:22+00:00,#DidYouKnow Our RB is made from natural cane sugar and all-natural flavors! 💯 https://t.co/d5F1ge7I3R,39,18,3,[]
192,1190505701858111489,2019-11-02 05:47:32+00:00,It's the last day for you to enjoy 30% discount from GrabFood! Let's order in your favourite Coney and RB today!… https://t.co/ZBkl98nwcp,2,2,0,[{'url': 'https://t.co/ZBkl98nwcp'}]
193,1320935668889993218,2020-10-27 03:49:39+00:00,"Just lil bit of this and a lil bit of that and VOILA, the most juiciest Black Pepper Mushroom Chicken Burger 🍔 Di… https://t.co/1wUbvfrTCy",7,0,2,[{'url': 'https://t.co/1wUbvfrTCy'}]
194,1370220462244909058,2021-03-12 03:49:50+00:00,"Yay, it's FRY-day, a perfect day for side &amp; snacks! Share with us which one you love the most in the comments below… https://t.co/26AoxYqFPR",5,2,0,[{'url': 'https://t.co/26AoxYqFPR'}]
195,1213657230458753024,2020-01-05 03:03:27+00:00,Any idea on how Rooty eats his Coney? #anwmalaysia #anwmsia #endabyu #RootyJokes https://t.co/6Oq5aCIiMG,9,3,0,[]
196,1241978700620414977,2020-03-23 06:42:51+00:00,RT @nisa_kay: Social distancing https://t.co/oMCdjlAogV,0,1,2,[{'url': 'https://t.co/oMCdjlAogV'}]
197,1190215159135924224,2019-11-01 10:33:01+00:00,RT @juejusoh01: @anwmalaysia Soon 😉,0,1,1,[]
198,1176355841772933120,2019-09-24 04:41:02+00:00,❗️WE ARE HIRING! ❗️Looking for a job as a Marketing or PR &amp; Events Executive? Send in your resume to &lt;recruitment@… https://t.co/Ezepa3KNy8,33,49,6,[{'url': 'https://t.co/Ezepa3KNy8'}]
199,1313357086315610113,2020-10-06 05:55:05+00:00,"Haa, siapa yang tak pandai masak tu cuba angkat tangan 🙋‍♂️! Rooty nak scan sikit 🧐   Takpe, tak payah keluar rum… https://t.co/x5hqMu3yro",1,1,0,[{'url': 'https://t.co/x5hqMu3yro'}]
200,1176774871755280384,2019-09-25 08:26:07+00:00,"RT @syfq_syrf: @anwmalaysia ye lah.BTW, 👍👍 for the #UnityRibbon initiative.",0,1,1,[]
201,1234017565761892353,2020-03-01 07:28:09+00:00,What is a delicious AROMA without our AROMA CHICKEN! The delicious smell of the crispiest chicken is certainly hard… https://t.co/oBToeH5sQN,4,1,0,[{'url': 'https://t.co/oBToeH5sQN'}]
202,1133915358924906497,2019-05-30 01:57:43+00:00,"We would like to wish our Kadazan-Dusun friends in Sabah, as well as our Dayak friends in Sarawak, Selamat Hari Kaa… https://t.co/7Nwvz9y5vl",36,29,0,[{'url': 'https://t.co/7Nwvz9y5vl'}]
203,1250668801659568129,2020-04-16 06:14:13+00:00,https://t.co/yQ1VHOqfdW,1,0,5,[]
204,1230009194931085313,2020-02-19 06:00:19+00:00,Explode your tummy with LAUGHTER while you LAUGH OUT LOUD with our delicious LOL BURGER! Head over to your nearest… https://t.co/6DPGW8otG5,2,0,0,[{'url': 'https://t.co/6DPGW8otG5'}]
205,1155111584684892160,2019-07-27 13:43:57+00:00,Which is your favourite topping to go with your waffle? Ice-cream or Butter &amp; Syrup? 😜 https://t.co/453xpfanVP,15,4,9,[]
206,1210418970119069696,2019-12-27 04:35:45+00:00,Sink your teeth and have a delicious bite of our scrumptious Mozza Burger 😍 Served with our iconic RB float and irr… https://t.co/ZJUqqejigj,15,2,0,[{'url': 'https://t.co/ZJUqqejigj'}]
207,1207603980261453825,2019-12-19 10:09:59+00:00,Thinking about getting a delicious bite of that delightful Coney? But are you too occupied with work! DON’T WORRY!… https://t.co/VvLu2PaNVZ,10,0,2,[{'url': 'https://t.co/VvLu2PaNVZ'}]
208,1380067890586656768,2021-04-08 08:00:00+00:00,Have you tried our Aroma Chicken yet? Why not get the Chicken Jumbo to satisfy your cravings via our delivery part… https://t.co/eqrT0IzKCR,8,0,1,[{'url': 'https://t.co/eqrT0IzKCR'}]
209,1175585924907847681,2019-09-22 01:41:40+00:00,Today is your last day to enjoy BUY 1 FREE 1 RB (Reg) as a @watsonsmy’s member! Make sure not to miss your last cha… https://t.co/sJXWgV1Xwu,7,2,1,[{'url': 'https://t.co/sJXWgV1Xwu'}]
210,1141276972208705540,2019-06-19 09:30:08+00:00,Meet Rooty Bear at selected A&amp;W outlets today! Don't forget to snap a selfie with him to stand a chance to win some… https://t.co/zp6YTMK7w7,3,3,1,[{'url': 'https://t.co/zp6YTMK7w7'}]
211,1178614522069700613,2019-09-30 10:16:14+00:00,Any feedback about your experience with A&amp;W? Head on to our Guest Satisfaction Survey website at &lt;… https://t.co/HH6BNRfkVv,4,2,4,[{'url': 'https://t.co/HH6BNRfkVv'}]
